Index,Dist. Route (m),Elev. Lidar (ft),Elev. Lidar (m)
829,8290,309.5640227,94.35511411
830,8300,309.8077819,94.42941191
831,8310,310.0685726,94.50890093
832,8320,310.2454091,94.56280071
833,8330,310.2801107,94.57337773
834,8340,310.246122,94.563018
835,8350,310.0323881,94.49787191
836,8360,309.8567852,94.44434812
837,8370,309.5562433,94.35274297
838,8380,309.2463462,94.25828632
839,8390,308.8595484,94.14039035
840,8400,308.4898148,94.02769554
841,8410,308.2167171,93.94445539
842,8420,307.8782347,93.84128593
843,8430,311.7529516,95.02229964
844,8440,306.9650032,93.56293296
845,8450,306.5754209,93.44418829
846,8460,306.2616994,93.34856598
847,8470,305.8712211,93.22954818
848,8480,305.6565663,93.16412141
849,8490,305.4042638,93.08721961
850,8500,305.0177729,92.96941717
851,8510,304.6964866,92.87148913
852,8520,304.2754994,92.74317221
853,8530,303.9811945,92.65346808
854,8540,303.6088297,92.53997131
855,8550,303.250105,92.43063201
856,8560,302.8814857,92.31827683
857,8570,302.4828093,92.19676028
858,8580,302.1037428,92.08122081
859,8590,301.7722027,91.98016738
860,8600,301.4527405,91.88279532
861,8610,301.065979,91.76491041
862,8620,300.6401579,91.63512012
863,8630,300.234595,91.51150455
864,8640,299.940521,91.42187079
865,8650,299.5906637,91.31523429
866,8660,299.264676,91.21587326
867,8670,299.2700112,91.21749941
868,8680,298.6037677,91.01442838
869,8690,301.7682328,91.97895737
870,8700,298.1118375,90.86448807
871,8710,299.2548977,91.21289282
872,8720,330.1883255,100.6414016
873,8730,335.150894,102.1539925
874,8740,303.2730186,92.43761608
875,8750,304.5438348,92.82496085
876,8760,306.7548182,93.49886857
877,8770,308.9950366,94.18168716
878,8780,311.706446,95.00812475
879,8790,314.1227569,95.74461629
880,8800,316.3573766,96.42572837
881,8810,319.0032212,97.23218183
882,8820,321.5783736,98.01708828
883,8830,324.36578,98.86668973
884,8840,327.1558992,99.71711807
885,8850,329.8418713,100.5358024
886,8860,332.5743551,101.3686634
887,8870,335.323917,102.2067299
888,8880,337.9489755,103.0068477
889,8890,340.7943289,103.8741114
890,8900,343.5842011,104.7244645
891,8910,345.518592,105.3140668
892,8920,346.3369971,105.5635167
893,8930,347.0902258,105.7931008
894,8940,347.6378727,105.9600236
895,8950,347.5327307,105.9279763
896,8960,346.3589714,105.5702145
897,8970,343.9220804,104.8274501
898,8980,341.5909057,104.1169081
899,8990,339.465008,103.4689344
900,9000,337.1302322,102.7572948
901,9010,334.7685964,102.0374682
902,9020,332.4382229,101.3271703
903,9030,330.0134769,100.5881077
904,9040,327.6432341,99.86565775
905,9050,325.4366841,99.19310131
906,9060,322.9485547,98.43471947
907,9070,320.5021524,97.68905605
908,9080,320.084473,97.56174736
909,9090,316.9921403,96.61920436
910,9100,314.0476171,95.72171369
911,9110,311.3850695,94.91016918
912,9120,308.6862858,94.08757992
913,9130,306.404866,93.39220317
914,9140,306.4290639,93.39957867
915,9150,317.5833067,96.79939188
916,9160,333.3179908,101.5953236
917,9170,327.6008015,99.85272429
918,9180,299.124219,91.17306196
919,9190,297.9191226,90.80574856
920,9200,298.1058348,90.86265845
921,9210,297.8337319,90.77972149
922,9220,301.6196551,91.93367087
923,9230,297.005324,90.52722276
924,9240,296.3518821,90.32805366
925,9250,295.6597311,90.11708604
926,9260,311.6478438,94.99026279
927,9270,294.1690811,89.66273591
928,9280,293.4672143,89.44880693
929,9290,292.7793361,89.23914165
930,9300,292.09258,89.02981838
931,9310,293.5318209,89.46849903
932,9320,290.6600055,88.59316968
933,9330,289.9700433,88.3828692
934,9340,289.2854186,88.17419559
935,9350,288.5580316,87.95248803
936,9360,288.7403219,88.00805011
937,9370,287.0665609,87.49788777
938,9380,286.302443,87.26498463
939,9390,302.000209,92.04966371
940,9400,285.0730086,86.89025302
941,9410,284.3410816,86.66716168
942,9420,295.4480789,90.05257446
943,9430,299.6543775,91.33465426
944,9440,282.6206815,86.14278372
945,9450,293.1381258,89.34850075
946,9460,281.5723669,85.82325743
947,9470,281.2511491,85.72535026
948,9480,281.1874974,85.70594921
949,9490,281.274605,85.73249961
950,9500,281.261382,85.72846924
951,9510,281.2745368,85.73247883
952,9520,281.3378039,85.75176263
953,9530,281.4089502,85.77344801
954,9540,281.4862461,85.79700781
955,9550,281.6343428,85.84214767
956,9560,281.7773445,85.8857346
957,9570,281.8911,85.92040727
958,9580,282.4258841,86.08340948
959,9590,282.094012,85.98225486
960,9600,282.2262789,86.02256981
961,9610,282.4301654,86.08471442
962,9620,282.6346475,86.14704055
963,9630,282.6127734,86.14037333
964,9640,282.5433517,86.1192136
965,9650,281.9230233,85.93013751
966,9660,281.2239739,85.71706724
967,9670,280.4845366,85.49168674
968,9680,279.7887036,85.27959685
969,9690,279.0517684,85.054979
970,9700,278.3608204,84.84437807
971,9710,277.5478001,84.59656947
972,9720,276.7685161,84.3590437
973,9730,276.0737578,84.14728139
974,9740,275.2624565,83.89999675
975,9750,274.5583367,83.68538103
976,9760,273.8167607,83.45934865
977,9770,272.9949873,83.20887214
978,9780,272.4673575,83.04805058
979,9790,271.487072,82.74925953
980,9800,270.6570432,82.49626677
981,9810,269.9799966,82.28990296
982,9820,269.165171,82.04154413
983,9830,268.4755477,81.83134692
984,9840,267.8653695,81.64536462
985,9850,275.792512,84.06155764
986,9860,267.1276614,81.42051119
987,9870,266.7545901,81.30679907
988,9880,266.5297855,81.23827861
989,9890,266.2449007,81.15144573
990,9900,266.2565952,81.15501022
991,9910,266.1777752,81.13098587
992,9920,266.0226451,81.08370223
993,9930,265.7163577,80.99034583
994,9940,265.3334231,80.87362738
995,9950,265.1119316,80.80611676
996,9960,264.8518252,80.72683633
997,9970,263.8345445,80.41676915
998,9980,268.6330375,81.87934984
999,9990,263.2050823,80.22490908
1000,10000,266.7730904,81.31243795
1001,10010,262.573731,80.03247322
1002,10020,267.5659003,81.55408641
1003,10030,267.4191106,81.50934492
1004,10040,271.0028546,82.60167007
1005,10050,277.9163908,84.70891591
1006,10060,261.3416415,79.65693233
1007,10070,268.9232078,81.96779374
1008,10080,260.3732421,79.36176419
1009,10090,274.9356366,83.80038204
1010,10100,259.1827678,78.99890761
1011,10110,258.299405,78.72965863
1012,10120,257.3144689,78.42945011
1013,10130,256.153543,78.0755999
1014,10140,254.5504694,77.58698307
1015,10150,255.102444,77.75522494
1016,10160,250.7998474,76.4437935
1017,10170,249.0318848,75.90491847
1018,10180,246.6295311,75.17268107
1019,10190,244.5653153,74.54350811
1020,10200,244.6031352,74.55503562
1021,10210,240.172468,73.20456824
1022,10220,238.5431105,72.70794009
1023,10230,238.1267538,72.58103456
1024,10240,234.152106,71.3695619
1025,10250,231.7878237,70.64892867
1026,10260,229.6946423,70.01092697
1027,10270,227.5349984,69.35266752
1028,10280,225.5030404,68.73332672
1029,10290,223.2838142,68.05690658
1030,10300,221.2315919,67.43138922
1031,10310,219.0521003,66.76708017
1032,10320,217.0910115,66.1693403
1033,10330,218.1251122,66.48453418
1034,10340,214.0586898,65.24508865
1035,10350,216.0496153,65.85192275
1036,10360,212.0748967,64.6404285
1037,10370,210.2039199,64.07015478
1038,10380,208.6396113,63.59335352
1039,10390,205.1794723,62.53870317
1040,10400,202.7045566,61.78434884
1041,10410,200.1893119,61.01770227
1042,10420,197.4883967,60.19446332
1043,10430,194.7936949,59.3731182
1044,10440,192.3942888,58.64177923
1045,10450,190.1174396,57.9477956
1046,10460,187.9517542,57.28769468
1047,10470,185.8703623,56.65328643
1048,10480,188.8587331,57.56414185
1049,10490,182.1548583,55.52080082
1050,10500,180.9100065,55.14136998
1051,10510,178.2130971,54.31935199
1052,10520,175.8707722,53.60541138
1053,10530,173.6120138,52.91694181
1054,10540,171.4290719,52.25158112
1055,10550,193.5886318,59.00581496
1056,10560,166.8654786,50.86059786
1057,10570,164.1398345,50.02982155
1058,10580,161.8921301,49.34472126
1059,10590,159.1531424,48.5098778
1060,10600,156.5871726,47.7277702
1061,10610,154.4325323,47.07103585
1062,10620,179.2480553,54.63480726
1063,10630,154.2536183,47.01650287
1064,10640,147.8207071,45.05575153
1065,10650,146.1879856,44.558098
1066,10660,144.5756827,44.06666808
1067,10670,143.3082987,43.68036945
1068,10680,142.0207675,43.28792993
1069,10690,141.0255308,42.9845818
1070,10700,140.3812999,42.78822021
1071,10710,139.67262,42.57221456
1072,10720,140.2905779,42.76056815
1073,10730,139.024714,42.37473282
1074,10740,138.7515134,42.29146129
1075,10750,138.6444531,42.2588293
1076,10760,138.4314318,42.19390042
1077,10770,138.0843466,42.08810886
1078,10780,138.9943244,42.36547009
1079,10790,137.7419328,41.98374113
1080,10800,136.6654157,41.6556187
1081,10810,135.8797454,41.4161464
1082,10820,135.066447,41.16825305
1083,10830,134.0385519,40.85495063
1084,10840,151.5720088,46.19914827
1085,10850,131.1545848,39.97591745
1086,10860,129.4752492,39.46405595
1087,10870,127.5404104,38.87431709
1088,10880,125.3889702,38.21855812
1089,10890,122.9884674,37.48688487
1090,10900,120.6468592,36.77316269
1091,10910,118.078499,35.99032648
1092,10920,115.4536942,35.19028599
1093,10930,117.0862721,35.68789572
1094,10940,110.1350769,33.56917144
1095,10950,111.1671911,33.88375986
1096,10960,104.9169633,31.97869042
1097,10970,102.170338,31.14151903
1098,10980,99.43756944,30.30857116
1099,10990,96.91731836,29.54039864
1100,11000,94.22928306,28.72108548
1101,11010,91.81642277,27.98564566
1102,11020,89.24767833,27.20269235
1103,11030,86.68937975,26.42292295
1104,11040,84.33785781,25.70617906
1105,11050,81.79740813,24.93185
1106,11060,79.21162172,24.1437023
1107,11070,76.87855283,23.4325829
1108,11080,74.43418275,22.6875389
1109,11090,72.04633918,21.95972418
1110,11100,85.51421831,26.06473374
1111,11110,66.74386082,20.34352878
1112,11120,63.89564542,19.47539272
1113,11130,61.13135134,18.63283589
1114,11140,58.49846899,17.83033335
1115,11150,55.92475153,17.04586427
1116,11160,53.2178492,16.22080044
1117,11170,50.55733995,15.40987722
1118,11180,48.00267239,14.63121454
1119,11190,45.46405333,13.85744345
1120,11200,43.07065622,13.12793602
1121,11210,40.82934233,12.44478354
1122,11220,76.52669821,23.32533761
1123,11230,36.39211079,11.09231537
1124,11240,34.20174376,10.4246915
1125,11250,32.0540785,9.770083128
1126,11260,39.90790324,12.16392891
1127,11270,27.74200842,8.455764166
1128,11280,25.54107071,7.784918353
1129,11290,23.69281471,7.221569925
1130,11300,32.7749343,9.989799976
1131,11310,45.79015201,13.95683833
1132,11320,45.59392056,13.89702699
1133,11330,45.94060982,14.00269787
1134,11340,23.02804571,7.018948333
1135,11350,22.3243459,6.804460629
1136,11360,19.65148114,5.989771452
1137,11370,79.27938129,24.16435542
1138,11380,20.96408443,6.389852934
1139,11390,47.63409084,14.51887089
1140,11400,46.94513759,14.30887794
1141,11410,47.52875442,14.48676435
1142,11420,48.48768827,14.77904739
1143,11430,47.64301432,14.52159076
1144,11440,47.58037332,14.50249779
1145,11450,47.45746163,14.46503431
1146,11460,47.43820032,14.45916346
1147,11470,47.47924262,14.47167315
1148,11480,47.63200758,14.51823591
1149,11490,90.96253686,27.72538123
1150,11500,55.86454459,17.02751319
1151,11510,43.13961761,13.14895545
1152,11520,53.40161527,16.27681234
1153,11530,59.16975302,18.03494072
1154,11540,20.34552642,6.201316454
1155,11550,20.44964657,6.233052274
1156,11560,25.73775786,7.844868596
1157,11570,29.23862845,8.911933951
1158,11580,20.60749203,6.281163571
1159,11590,20.69075093,6.306540885
1160,11600,20.76923465,6.330462721
1161,11610,20.87209399,6.361814248
1162,11620,21.01265972,6.404658684
1163,11630,21.08355786,6.426268437
1164,11640,21.24919412,6.476754369
1165,11650,21.36941501,6.513397694
1166,11660,21.34055254,6.504600414
1167,11670,21.22445124,6.469212738
1168,11680,21.16758392,6.451879578
1169,11690,21.14392193,6.444667403
1170,11700,21.17385818,6.453791972
1171,11710,21.03309769,6.410888177
1172,11720,20.94738153,6.38476189
1173,11730,20.83595028,6.350797644
1174,11740,20.89628956,6.369189058
1175,11750,20.80942226,6.342711906
1176,11760,20.70712612,6.31153204
1177,11770,20.65235498,6.294837797
1178,11780,20.60086723,6.279144333
1179,11790,55.24119409,16.83751596
1180,11800,20.66602853,6.299005496
1181,11810,20.79351788,6.337864249
1182,11820,20.88153218,6.364691007
1183,11830,20.96165993,6.389113946
1184,11840,21.0462672,6.414902244
1185,11850,21.19338393,6.459743421
1186,11860,21.28218972,6.486811427
1187,11870,21.38324805,6.517614007
1188,11880,21.37611654,6.515440322
1189,11890,21.52710186,6.561460646
1190,11900,21.57794925,6.576958932
1191,11910,21.75790977,6.631810898
1192,11920,21.7915455,6.642063068
1193,11930,21.67058154,6.605193253
1194,11940,21.53303537,6.563269181
1195,11950,21.41874319,6.528432925
1196,11960,21.34470388,6.505865744
1197,11970,21.30126309,6.492624991
1198,11980,21.16814851,6.452051666
1199,11990,21.01887747,6.406553854
1200,12000,20.88501715,6.365753227
1201,12010,20.8614907,6.358582365
1202,12020,20.71661853,6.314425327
1203,12030,20.6119469,6.282521416
1204,12040,20.4881569,6.244790223
1205,12050,20.41663821,6.222991325
1206,12060,20.32851915,6.196132637
1207,12070,20.14306126,6.139605071
1208,12080,20.15708005,6.143877999
1209,12090,20.04266773,6.109005123
1210,12100,19.96757119,6.086115698
1211,12110,20.08940627,6.123251032
1212,12120,20.14466526,6.140093972
1213,12130,20.205121,6.15852088
1214,12140,20.25855884,6.174808735
1215,12150,20.41866137,6.223607984
1216,12160,20.52159858,6.254983246
1217,12170,20.59389439,6.277019009
1218,12180,20.65705971,6.296271798
1219,12190,20.68542553,6.304917701
1220,12200,20.74082492,6.321803436
1221,12210,20.74914814,6.324340354
1222,12220,20.64536918,6.292708525
1223,12230,20.56547606,6.268357105
1224,12240,23.33493574,7.112488414
1225,12250,43.28236869,13.19246598
1226,12260,60.68536963,18.49690066
1227,12270,78.54357358,23.94008123
1228,12280,63.73264561,19.42571038
1229,12290,67.66969864,20.62572415
1230,12300,77.72031635,23.68915242
1231,12310,76.32866813,23.26497805
1232,12320,68.11782524,20.76231313
1233,12330,58.91979669,17.95875403
1234,12340,71.61904085,21.82948365
1235,12350,45.53147208,13.87799269
1236,12360,54.93716476,16.74484782
1237,12370,62.6102544,19.08360554
1238,12380,71.46104839,21.78132755
1239,12390,83.37266036,25.41198688
1240,12400,88.81993736,27.07231691
1241,12410,94.12011797,28.68781196
1242,12420,90.29082938,27.5206448
1243,12430,102.8906324,31.36106475
1244,12440,105.7420063,32.23016352
1245,12450,97.12985464,29.6051797
1246,12460,89.35479776,27.23534236
1247,12470,86.74224258,26.43903554
1248,12480,94.02431295,28.65861059
1249,12490,88.02324829,26.82948608
1250,12500,91.98001326,28.03550804
1251,12510,98.58584006,30.04896405
1252,12520,94.14548654,28.6955443
1253,12530,108.6465417,33.1154659
1254,12540,93.57644501,28.52210044
1255,12550,92.7404344,28.2672844
1256,12560,95.64194137,29.15166373
1257,12570,87.1711538,26.56976768
1258,12580,74.03242696,22.56508374
1259,12590,77.01913088,23.47543109
1260,12600,53.85883124,16.41617176
1261,12610,43.43747096,13.23974115
1262,12620,39.09644561,11.91659662
1263,12630,48.48904361,14.77946049
1264,12640,23.78490435,7.249638847
1265,12650,22.87765164,6.97310822
1266,12660,23.69671322,7.22275819
1267,12670,33.87390005,10.32476474
1268,12680,26.5689598,8.098218948
1269,12690,20.16955883,6.147681531
1270,12700,20.01861204,6.101672951
1271,12710,27.60860055,8.415101447
1272,12720,20.09167972,6.123943977
1273,12730,20.18230304,6.151565967
1274,12740,20.28545497,6.183006673
1275,12750,23.10538777,7.042522193
1276,12760,20.46147939,6.236658917
1277,12770,20.54134238,6.261001156
1278,12780,20.67783554,6.302604272
1279,12790,20.75620408,6.326491004
1280,12800,25.27753981,7.704594135
1281,12810,20.93030364,6.37955655
1282,12820,21.09172767,6.428758595
1283,12830,21.14760043,6.445788612
1284,12840,22.80912854,6.952222379
1285,12850,21.30459016,6.49363908
1286,12860,21.41563077,6.527484258
1287,12870,21.51776904,6.558616004
1288,12880,21.63222408,6.5935019
1289,12890,22.46013603,6.845849463
1290,12900,22.24099161,6.779054242
1291,12910,21.59493996,6.5821377
1292,12920,21.50471778,6.55463798
1293,12930,21.44814117,6.537393429
1294,12940,21.44195277,6.535507205
1295,12950,21.38011645,6.516659494
1296,12960,21.31037183,6.495401333
1297,12970,21.27350586,6.484164588
1298,12980,21.28827371,6.488665825
1299,12990,21.27836775,6.485646489
1300,13000,21.30534572,6.493869375
1301,13010,21.44324738,6.5359018
1302,13020,24.40187527,7.437691584
1303,13030,21.37223036,6.514255813
1304,13040,21.36154696,6.510999515
1305,13050,21.45489396,6.539451679
1306,13060,21.60237618,6.58440426
1307,13070,21.72851327,6.622850845
1308,13080,21.74748946,6.628634786
1309,13090,21.86942543,6.66580087
1310,13100,21.87183332,6.666534796
1311,13110,26.14769079,7.969816153
1312,13120,21.92442247,6.68256397
1313,13130,21.58971206,6.580544236
1314,13140,21.36284606,6.51139548
1315,13150,22.23259827,6.776495952
1316,13160,21.28932873,6.488987397
1317,13170,21.2645957,6.481448768
1318,13180,21.38393507,6.517823409
1319,13190,21.11921686,6.4371373
1320,13200,21.03610352,6.411804354
1321,13210,65.8803716,20.08033726
1322,13220,30.60383071,9.3280476
1323,13230,22.24359192,6.779846817
1324,13240,28.01470182,8.538881116
1325,13250,21.23873596,6.473566721
1326,13260,21.18489024,6.457154546
1327,13270,23.59421609,7.191517064
1328,13280,23.28497122,7.097259229
1329,13290,20.66691221,6.299274843
1330,13300,25.90013194,7.894360217
1331,13310,20.26730839,6.177475599
1332,13320,20.10566098,6.128205467
1333,13330,26.14668619,7.969509951
1334,13340,20.07220022,6.118006628
1335,13350,20.3389634,6.199316045
1336,13360,20.20677886,6.159026198
1337,13370,20.0984149,6.125996862
1338,13380,25.22319226,7.688029
1339,13390,19.61153411,5.977595596
1340,13400,19.49553988,5.942240554
1341,13410,19.40146884,5.913567704
1342,13420,19.11203796,5.825349171
1343,13430,20.68984686,6.306265323
1344,13440,19.19778946,5.851486227
1345,13450,19.17938313,5.845875977
1346,13460,19.0002526,5.791276993
1347,13470,18.640452,5.68160977
1348,13480,19.314869,5.887172072
1349,13490,18.29944242,5.57767005
1350,13500,18.22805883,5.55591233
1351,13510,18.046551,5.500588745
1352,13520,18.95495629,5.777470678
1353,13530,17.49881149,5.333637742
1354,13540,18.06728329,5.506907947
1355,13550,17.52201521,5.340710235
1356,13560,24.6623217,7.517075654
1357,13570,17.79594035,5.42420262
1358,13580,17.05039773,5.196961228
1359,13590,21.39508052,6.521220541
1360,13600,61.88071036,18.86124052
1361,13610,19.08109318,5.815917202
1362,13620,17.77417204,5.417567638
1363,13630,17.98798966,5.482739247
1364,13640,17.84899329,5.440373153
1365,13650,17.7406679,5.407355575
1366,13660,17.69332393,5.392925134
1367,13670,17.70533776,5.39658695
1368,13680,17.85590155,5.442478794
1369,13690,17.88391499,5.451017288
1370,13700,17.81016321,5.428537746
1371,13710,17.87698763,5.448905829
1372,13720,17.92385268,5.463190296
1373,13730,17.88084795,5.450082455
1374,13740,17.95483706,5.472634335
1375,13750,18.06594999,5.506501558
1376,13760,17.87809789,5.449244238
1377,13770,17.78085166,5.419603587
1378,13780,17.76260882,5.414043168
1379,13790,17.77309639,5.417239778
1380,13800,17.71716282,5.400191229
1381,13810,17.58164074,5.358884097
1382,13820,17.47119566,5.325220438
1383,13830,18.0076877,5.48874321
1384,13840,17.52202965,5.340714636
1385,13850,17.60970175,5.367437094
1386,13860,17.97088691,5.47752633
1387,13870,17.61623052,5.369427063
1388,13880,17.68218453,5.389529845
1389,13890,17.72178658,5.401600549
1390,13900,17.82139592,5.431961475
1391,13910,17.85059953,5.440862737
1392,13920,17.86323514,5.444714072
1393,13930,17.88502696,5.451356218
1394,13940,17.81739904,5.430743227
1395,13950,17.9200694,5.462037154
1396,13960,17.86989163,5.446742969
1397,13970,17.81678446,5.430555902
1398,13980,17.8222668,5.43222692
1399,13990,17.91683185,5.461050349
1400,14000,17.99942731,5.486225443
1401,14010,17.98511403,5.481862755
1402,14020,18.01210072,5.4900883
1403,14030,17.97058458,5.477434179
1404,14040,18.00464889,5.487816982
1405,14050,17.69551628,5.393593362
1406,14060,17.56299379,5.353200509
1407,14070,35.35373164,10.7758174
1408,14080,17.08341558,5.207025069
1409,14090,17.1044233,5.213428223
1410,14100,18.33731562,5.589213801
1411,14110,16.99354012,5.179631029
1412,14120,17.02411798,5.188951159
1413,14130,17.04921195,5.196599802
1414,14140,17.07563093,5.204652308
1415,14150,16.87102376,5.142288043
1416,14160,16.84197227,5.133433148
1417,14170,16.93388372,5.161447758
1418,14180,17.0557943,5.198606103
1419,14190,17.01351953,5.185720754
1420,14200,16.92408275,5.158460422
1421,14210,16.81450097,5.125059895
1422,14220,16.8447985,5.134294582
1423,14230,16.68669662,5.086105131
1424,14240,16.78506592,5.116088093
1425,14250,17.04606703,5.19564123
1426,14260,16.90771475,5.153471455
1427,14270,16.92362399,5.158320593
1428,14280,16.82589719,5.128533465
1429,14290,18.35402667,5.594307328
1430,14300,29.02367113,8.846414962
1431,14310,17.01372633,5.185783786
1432,14320,16.90511402,5.152678752
1433,14330,16.70300305,5.091075329
1434,14340,16.57292889,5.051428724
1435,14350,16.57372892,5.051672574
1436,14360,16.90827111,5.153641034
1437,14370,16.9669576,5.171528677
1438,14380,16.96514422,5.170975959
1439,14390,16.73125359,5.099686094
1440,14400,16.83186035,5.130351036
1441,14410,16.83216067,5.130442571
1442,14420,17.05470037,5.198272674
1443,14430,17.25318703,5.258771407
1444,14440,17.31969072,5.279041731
1445,14450,17.15163277,5.227817669
1446,14460,17.05545888,5.198503867
1447,14470,17.12140997,5.218605759
1448,14480,17.2802218,5.267011606
1449,14490,17.54392085,5.347387075
1450,14500,17.60873345,5.367141954
1451,14510,17.49597755,5.332773957
1452,14520,17.44028554,5.315799033
1453,14530,23.76567959,7.243779138
1454,14540,17.43819827,5.315162834
1455,14550,17.40437911,5.304854752
1456,14560,17.34574239,5.286982281
1457,14570,17.21754521,5.24790778
1458,14580,17.15294396,5.228217319
1459,14590,17.28004069,5.266956403
1460,14600,17.579018,5.358084686
1461,14610,17.32442708,5.280485375
1462,14620,17.17369857,5.234543323
1463,14630,17.09493438,5.210535999
1464,14640,16.91794537,5.15658975
1465,14650,22.47476814,6.85030933
1466,14660,17.24289965,5.255635815
1467,14670,17.22269257,5.249476694
1468,14680,17.09582189,5.210806511
1469,14690,16.91222209,5.154845294
1470,14700,16.80087275,5.120906015
1471,14710,16.76975788,5.111422201
1472,14720,16.9446462,5.164728161
1473,14730,17.11024981,5.215204141
1474,14740,17.19236672,5.240233377
1475,14750,17.17106477,5.233740541
1476,14760,17.02312698,5.188649105
1477,14770,19.89580111,6.064240177
1478,14780,16.87326773,5.142972003
1479,14790,62.47792118,19.04327038
1480,14800,16.83803858,5.132234158
1481,14810,16.82800151,5.129174859
1482,14820,16.81616163,5.125566064
1483,14830,16.68841395,5.086628572
1484,14840,16.59307737,5.057569984
1485,14850,16.69723219,5.089316371
1486,14860,16.71173063,5.093735497
1487,14870,16.83426077,5.131082682
1488,14880,16.70182267,5.090715549
1489,14890,16.55422014,5.045726298
1490,14900,16.44639982,5.012862664
1491,14910,57.10109588,17.40441403
1492,14920,51.53088795,15.70661465
1493,14930,16.4483235,5.013449003
1494,14940,16.5259821,5.037119345
1495,14950,16.68605228,5.085908735
1496,14960,16.71923724,5.096023512
1497,14970,16.89408469,5.149317014
1498,14980,17.86314132,5.444685476
1499,14990,17.40301346,5.304438502
1500,15000,17.39399347,5.301689211
1501,15010,20.01059304,6.09922876
1502,15020,18.68069253,5.693875083
1503,15030,19.6799573,5.998450984
1504,15040,20.79698081,6.33891975
1505,15050,22.28504578,6.792481953
1506,15060,24.07580417,7.338305111
1507,15070,25.99813445,7.924231381
1508,15080,27.9665671,8.524209652
1509,15090,31.78584334,9.68832505
1510,15100,31.91812469,9.728644405
1511,15110,33.90357719,10.33381033
1512,15120,35.84428431,10.92533786
1513,15130,37.84608767,11.53548752
1514,15140,39.9185427,12.16717181
1515,15150,41.34364101,12.60154178
1516,15160,42.66152281,13.00323215
1517,15170,44.89598378,13.68429586
1518,15180,44.24123116,13.48472726
1519,15190,44.474616,13.55586296
1520,15200,44.56020433,13.58195028
1521,15210,44.57241944,13.58567345
1522,15220,44.57641786,13.58689217
1523,15230,44.43118573,13.54262541
1524,15240,44.68820356,13.62096444
1525,15250,44.89369712,13.68359888
1526,15260,45.17175031,13.76834949
1527,15270,52.39984052,15.97147139
1528,15280,45.44057385,13.85028691
1529,15290,45.38354352,13.83290406
1530,15300,49.29609732,15.02545046
1531,15310,45.38491329,13.83332157
1532,15320,45.28453856,13.80272735
1533,15330,45.22141846,13.78348835
1534,15340,45.19356783,13.77499947
1535,15350,45.1690638,13.76753065
1536,15360,45.18374895,13.77200668
1537,15370,45.66417395,13.91844022
1538,15380,45.11308559,13.75046849
1539,15390,45.15735652,13.76396227
1540,15400,45.12154918,13.75304819
1541,15410,45.06597994,13.73611069
1542,15420,45.02072979,13.72231844
1543,15430,45.02321825,13.72307692
1544,15440,45.85288214,13.97595848
1545,15450,44.91904048,13.69132354
1546,15460,44.95895514,13.70348953
1547,15470,44.97719987,13.70905052
1548,15480,44.99243992,13.71369569
1549,15490,44.92106992,13.69194211
1550,15500,44.91457137,13.68996135
1551,15510,45.7588351,13.94729294
1552,15520,44.91849243,13.69115649
1553,15530,44.94065799,13.69791255
1554,15540,44.87282163,13.67723603
1555,15550,44.94578115,13.6994741
1556,15560,67.03265034,20.43155182
1557,15570,66.18988052,20.17467558
1558,15580,66.32897995,20.21707309
1559,15590,66.12125263,20.1537578
1560,15600,44.68113024,13.6188085
1561,15610,44.7539047,13.64099015
1562,15620,44.56263464,13.58269104
1563,15630,44.48583776,13.55928335
1564,15640,44.53923146,13.57555775
1565,15650,44.83133629,13.6645913
1566,15660,44.99043435,13.71308439
1567,15670,45.22309019,13.78399789
1568,15680,45.56401596,13.88791206
1569,15690,45.90476757,13.99177316
1570,15700,48.08957806,14.65770339
1571,15710,46.33291745,14.12227324
1572,15720,46.53905064,14.18510264
1573,15730,46.66375316,14.22311196
1574,15740,46.83465822,14.27520383
1575,15750,50.89075955,15.51150351
1576,15760,50.91693525,15.51948187
1577,15770,46.96549203,14.31508197
1578,15780,46.92751897,14.30350778
1579,15790,46.81893871,14.27041252
1580,15800,50.87989548,15.50819214
1581,15810,46.66925166,14.22478791
1582,15820,46.62106433,14.21010041
1583,15830,52.34071613,15.95345028
1584,15840,96.11918389,29.29712725
1585,15850,46.49481,14.17161809
1586,15860,46.77391608,14.25668962
1587,15870,48.64202751,14.82608998
1588,15880,46.97241792,14.31719298
1589,15890,47.31023485,14.42015958
1590,15900,47.76149717,14.55770434
1591,15910,48.37692886,14.74528792
1592,15920,49.08095437,14.95987489
1593,15930,52.83163969,16.10308378
1594,15940,52.49515813,16.0005242
1595,15950,52.12643587,15.88813765
1596,15960,53.51599184,16.31167431
1597,15970,58.16283425,17.72803188
1598,15980,58.71908804,17.89757804
1599,15990,58.26150216,17.75810586
1600,16000,60.15686223,18.33581161
1601,16010,65.23362307,19.88320831
1602,16020,64.03904934,19.51910224
1603,16030,66.10425901,20.14857815
1604,16040,67.96975055,20.71717997
1605,16050,71.88147771,21.90947441
1606,16060,71.62374877,21.83091863
1607,16070,73.42844816,22.380991
1608,16080,75.36641829,22.9716843
1609,16090,83.14062331,25.34126199
1610,16100,79.40901053,24.20386641
1611,16110,81.32846577,24.78891637
1612,16120,83.44157179,25.43299108
1613,16130,85.54077419,26.07282797
1614,16140,91.86302789,27.9998509
1615,16150,89.79668901,27.37003081
1616,16160,91.87091429,28.00225468
