FID,Id,ORIG_FID,Id_1,Z (ft),POINT_X,POINT_Y,Lat,Long
714,0,0,0,220.6569986,1267597.375,255565.9125,47.6906013,-122.3470001
715,0,0,0,48.01512116,1267564.576,255566.7141,47.6906013,-122.3470001
716,0,0,0,217.1072501,1267531.777,255567.5072,47.6906013,-122.3470001
717,0,0,0,216.9771337,1267498.978,255568.3003,47.6906013,-122.3479996
718,0,0,0,216.7734298,1267466.18,255569.0934,47.6906013,-122.3479996
719,0,0,0,123.9018947,1267433.381,255569.8865,47.6906013,-122.3479996
720,0,0,0,216.8787047,1267400.582,255570.6796,47.6906013,-122.3479996
721,0,0,0,10.11952672,1267367.784,255571.4727,47.6906013,-122.3479996
722,0,0,0,7.016908881,1267334.985,255572.2658,47.6906013,-122.3479996
723,0,0,0,187.9563668,1267302.186,255573.0589,47.6906013,-122.3479996
724,0,0,0,214.5962717,1267269.387,255573.852,47.6906013,-122.348999
725,0,0,0,216.3342635,1267236.589,255574.6451,47.6906013,-122.348999
726,0,0,0,175.0545249,1267203.79,255575.4382,47.6906013,-122.348999
727,0,0,0,148.3346315,1267170.991,255576.2313,47.6906013,-122.348999
728,0,0,0,215.9590108,1267138.192,255577.0244,47.6906013,-122.348999
729,0,0,0,139.7822099,1267105.394,255577.8176,47.6906013,-122.348999
730,0,0,0,207.9025961,1267072.595,255578.6107,47.6906013,-122.348999
731,0,0,0,215.5453998,1267039.796,255579.4038,47.6906013,-122.348999
732,0,0,0,133.6460388,1267006.997,255580.1969,47.6906013,-122.3499985
733,0,0,0,122.2602553,1266974.199,255580.99,47.6906013,-122.3499985
734,0,0,0,220.3170068,1266941.4,255581.7831,47.6906013,-122.3499985
735,0,0,0,43.65820939,1266908.601,255582.582,47.6906013,-122.3499985
736,0,0,0,252.892069,1266875.803,255583.3848,47.6906013,-122.3499985
737,0,0,0,217.1549132,1266843.004,255584.1876,47.6906013,-122.3499985
738,0,0,0,107.4045176,1266810.206,255584.9864,47.6906013,-122.3499985
739,0,0,0,216.9164603,1266777.407,255585.7852,47.6906013,-122.3509979
740,0,0,0,216.5337406,1266744.608,255586.5839,47.6906013,-122.3509979
741,0,0,0,215.4631911,1266711.81,255587.3827,47.6906013,-122.3509979
742,0,0,0,216.0299758,1266679.011,255588.1815,47.6906013,-122.3509979
743,0,0,0,124.848441,1266646.213,255588.9802,47.6906013,-122.3509979
744,0,0,0,171.029209,1266613.414,255589.779,47.6906013,-122.3509979
745,0,0,0,252.7295799,1266580.615,255590.5778,47.6906013,-122.3509979
746,0,0,0,166.8764052,1266547.817,255591.3729,47.6906013,-122.3509979
747,0,0,0,217.9001345,1266515.018,255592.1675,47.6906013,-122.3519974
748,0,0,0,211.0986369,1266482.219,255592.962,47.6906013,-122.3519974
749,0,0,0,217.1764957,1266449.421,255593.7566,47.6906013,-122.3519974
750,0,0,0,82.81062777,1266416.622,255594.5511,47.6906013,-122.3519974
751,0,0,0,223.7142318,1266383.823,255595.3456,47.6906013,-122.3519974
752,0,0,0,235.7623097,1266351.024,255596.1402,47.6906013,-122.3519974
753,0,0,0,232.9518333,1266318.226,255596.9347,47.6906013,-122.3519974
754,0,0,0,96.31235803,1266285.427,255597.7293,47.6906013,-122.3529968
755,0,0,0,190.0567214,1266252.628,255598.5224,47.6906013,-122.3529968
756,0,0,0,157.621274,1266219.829,255599.3137,47.6906013,-122.3529968
757,0,0,0,227.6006948,1266187.031,255600.1049,47.6906013,-122.3529968
758,0,0,0,225.1755355,1266154.232,255600.8961,47.6906013,-122.3529968
759,0,0,0,222.7715667,1266121.433,255601.6873,47.6906013,-122.3529968
760,0,0,0,235.1331645,1266088.634,255602.4785,47.6906013,-122.3529968
761,0,0,0,235.3928106,1266055.835,255603.2697,47.6906013,-122.3529968
762,0,0,0,231.1452627,1266023.037,255604.0609,47.6906013,-122.3539963
763,0,0,0,223.7594413,1265990.238,255604.8521,47.6906013,-122.3539963
764,0,0,0,218.3901371,1265957.439,255605.6433,47.6906013,-122.3539963
765,0,0,0,218.931503,1265924.64,255606.4329,47.6906013,-122.3539963
766,0,0,0,221.8259565,1265891.841,255607.2202,47.6906013,-122.3539963
767,0,0,0,182.6483937,1265859.042,255608.0076,47.6906013,-122.3539963
768,0,0,0,230.2782332,1265826.244,255608.795,47.6906013,-122.3539963
769,0,0,0,217.4334808,1265793.445,255609.5824,47.6906013,-122.3550034
770,0,0,0,168.8971626,1265760.646,255610.3697,47.6906013,-122.3550034
771,0,0,0,174.3262407,1265727.847,255611.1571,47.6906013,-122.3550034
772,0,0,0,3.351687667,1265695.048,255611.9445,47.6906013,-122.3550034
773,0,0,0,247.0805174,1265662.249,255612.7319,47.6906013,-122.3550034
774,0,0,0,190.9813594,1265629.45,255613.5193,47.6906013,-122.3550034
775,0,0,0,220.7141926,1265596.652,255614.3253,47.6906013,-122.3550034
776,0,0,0,205.1034193,1265563.857,255615.2501,47.6906013,-122.3550034
777,0,0,0,0,1265531.061,255616.1749,47.6906013,-122.3560028
778,0,0,0,98.06570384,1265498.266,255617.0997,47.6906013,-122.3560028
779,0,0,0,220.5455206,1265465.471,255618.0245,47.6906013,-122.3560028
780,0,0,0,0,1265432.675,255618.9493,47.6906013,-122.3560028
781,0,0,0,19.51353516,1265399.88,255619.8741,47.6906013,-122.3560028
782,0,0,0,104.7479274,1265367.085,255620.799,47.6906013,-122.3560028
783,0,0,0,0.691766183,1265334.29,255621.7238,47.6906013,-122.3560028
784,0,0,0,84.46451454,1265301.494,255622.6486,47.6906013,-122.3570023
785,0,0,0,152.676923,1265268.699,255623.5728,47.6906013,-122.3570023
786,0,0,0,247.3546358,1265235.903,255624.4907,47.6906013,-122.3570023
787,0,0,0,137.1866293,1265203.108,255625.4086,47.6906013,-122.3570023
788,0,0,0,221.3960774,1265170.312,255626.3265,47.6906013,-122.3570023
789,0,0,0,237.7095562,1265137.517,255627.2445,47.6906013,-122.3570023
790,0,0,0,242.9037105,1265104.721,255628.1624,47.6906013,-122.3570023
791,0,0,0,226.0348512,1265071.926,255629.0803,47.6906013,-122.3570023
792,0,0,0,118.9564769,1265039.13,255629.9982,47.6906013,-122.3580017
793,0,0,0,187.941306,1265006.335,255630.9279,47.6906013,-122.3580017
794,0,0,0,92.02830536,1264973.541,255631.8719,47.6906013,-122.3580017
795,0,0,0,225.2817175,1264940.746,255632.8155,47.6906013,-122.3580017
796,0,0,0,169.7190526,1264907.951,255633.7421,47.6906013,-122.3580017
797,0,0,0,243.3860144,1264875.155,255634.6687,47.6906013,-122.3580017
798,0,0,0,249.4007191,1264842.36,255635.5953,47.6906013,-122.3580017
799,0,0,0,245.6547655,1264809.565,255636.5219,47.6906013,-122.3590012
800,0,0,0,235.8374633,1264776.77,255637.4484,47.6906013,-122.3590012
801,0,0,0,240.6415291,1264743.974,255638.375,47.6906013,-122.3590012
802,0,0,0,32.12463965,1264711.179,255639.3016,47.6906013,-122.3590012
803,0,0,0,239.3850502,1264678.384,255640.2282,47.6906013,-122.3590012
804,0,0,0,251.5289156,1264645.589,255641.1548,47.6906013,-122.3590012
805,0,0,0,245.1503868,1264612.793,255642.0814,47.6906013,-122.3590012
806,0,0,0,220.3010386,1264579.998,255643.0079,47.6906013,-122.3590012
807,0,0,0,223.2274289,1264547.203,255643.9345,47.6906013,-122.3600006
808,0,0,0,221.101827,1264514.408,255644.8611,47.6906013,-122.3600006
809,0,0,0,244.2355445,1264481.612,255645.7877,47.6906013,-122.3600006
810,0,0,0,222.5242448,1264448.817,255646.7143,47.6906013,-122.3600006
811,0,0,0,182.778238,1264416.022,255647.6408,47.6906013,-122.3600006
812,0,0,0,107.7058659,1264383.227,255648.5674,47.6906013,-122.3600006
813,0,0,0,209.9437113,1264350.432,255649.5096,47.6906013,-122.3600006
814,0,0,0,213.9403737,1264317.637,255650.457,47.6906013,-122.3610001
815,0,0,0,229.1155341,1264284.843,255651.4043,47.6906013,-122.3610001
816,0,0,0,122.5188278,1264252.047,255652.3264,47.6906013,-122.3610001
817,0,0,0,45.58751065,1264219.252,255653.2484,47.6906013,-122.3610001
818,0,0,0,221.8009434,1264186.456,255654.1705,47.6906013,-122.3610001
819,0,0,0,243.4714764,1264153.661,255655.0926,47.6906013,-122.3610001
820,0,0,0,221.0970919,1264120.866,255656.0146,47.6906013,-122.3610001
821,0,0,0,223.2270062,1264088.07,255656.9367,47.6906013,-122.3610001
822,0,0,0,169.7131983,1264055.275,255657.8587,47.6906013,-122.3619995
823,0,0,0,221.6010888,1264022.48,255658.7808,47.6906013,-122.3619995
824,0,0,0,221.7080807,1263989.684,255659.7028,47.6906013,-122.3619995
825,0,0,0,225.1319618,1263956.889,255660.6249,47.6906013,-122.3619995
826,0,0,0,168.9627152,1263924.093,255661.547,47.6906013,-122.3619995
827,0,0,0,222.0704957,1263891.298,255662.469,47.6906013,-122.3619995
828,0,0,0,222.7570469,1263858.503,255663.3911,47.6906013,-122.3619995
829,0,0,0,220.9883993,1263825.707,255664.3131,47.6906013,-122.362999
830,0,0,0,222.2214846,1263792.912,255665.2352,47.6906013,-122.362999
831,0,0,0,223.636162,1263760.117,255666.1572,47.6906013,-122.362999
832,0,0,0,223.276774,1263727.321,255667.0793,47.6906013,-122.362999
833,0,0,0,222.7504674,1263694.526,255668.0014,47.6906013,-122.362999
834,0,0,0,222.8434155,1263661.73,255668.9234,47.6906013,-122.362999
835,0,0,0,220.3216842,1263628.935,255669.8455,47.6906013,-122.362999
836,0,0,0,66.2017126,1263596.14,255670.7722,47.6906013,-122.362999
837,0,0,0,223,1263563.345,255671.6993,47.6906013,-122.3639984
838,0,0,0,223.1144272,1263530.549,255672.6263,47.6906013,-122.3639984
839,0,0,0,156.7797176,1263497.754,255673.5533,47.6906013,-122.3639984
840,0,0,0,222.0375381,1263464.959,255674.4804,47.6906013,-122.3639984
841,0,0,0,221.4503988,1263432.164,255675.4074,47.6906013,-122.3639984
842,0,0,0,167.3278603,1263399.368,255676.3345,47.6906013,-122.3639984
843,0,0,0,222.0327589,1263366.573,255677.2615,47.6906013,-122.3639984
844,0,0,0,221.2609951,1263333.778,255678.1885,47.6906013,-122.3649979
845,0,0,0,221.9272109,1263300.983,255679.1156,47.6906013,-122.3649979
846,0,0,0,195.130505,1263268.187,255680.0426,47.6906013,-122.3649979
847,0,0,0,134.1517284,1263235.392,255680.9697,47.6907005,-122.3649979
848,0,0,0,222.4164897,1263202.597,255681.8967,47.6907005,-122.3649979
849,0,0,0,222.5497196,1263169.802,255682.8237,47.6907005,-122.3649979
850,0,0,0,221.5679389,1263137.007,255683.7508,47.6907005,-122.3649979
851,0,0,0,222.4466436,1263104.211,255684.6778,47.6907005,-122.3649979
852,0,0,0,222.7914124,1263071.416,255685.6049,47.6907005,-122.3659973
853,0,0,0,205.7084385,1263038.621,255686.5319,47.6907005,-122.3659973
854,0,0,0,220.7068798,1263005.826,255687.4589,47.6907005,-122.3659973
855,0,0,0,220.1880369,1262973.03,255688.386,47.6907005,-122.3659973
856,0,0,0,90.48804339,1262940.226,255688.8907,47.6907005,-122.3659973
857,0,0,0,239.4116625,1262907.421,255689.3362,47.6907005,-122.3659973
858,0,0,0,239.722297,1262874.616,255689.7817,47.6907005,-122.3659973
859,0,0,0,208.2521187,1262841.81,255690.2273,47.6907005,-122.3669968
860,0,0,0,248.561307,1262809.005,255690.6728,47.6907005,-122.3669968
861,0,0,0,112.7287419,1262776.2,255691.1056,47.6907005,-122.3669968
862,0,0,0,243.0962123,1262743.394,255691.5375,47.6907005,-122.3669968
863,0,0,0,247.8786097,1262710.589,255691.9694,47.6907005,-122.3669968
864,0,0,0,220.0242116,1262677.783,255692.4014,47.6907005,-122.3669968
865,0,0,0,174.028361,1262644.978,255692.8402,47.6907005,-122.3669968
866,0,0,0,221.5921919,1262612.173,255693.2944,47.6907005,-122.3669968
867,0,0,0,110.369282,1262579.367,255693.7486,47.6906013,-122.3679962
868,0,0,0,222.959218,1262546.562,255694.2029,47.6906013,-122.3679962
869,0,0,0,78.35476896,1262513.757,255694.6571,47.6906013,-122.3679962
870,0,0,0,223,1262480.952,255695.1113,47.6906013,-122.3679962
871,0,0,0,222.2719072,1262448.147,255695.5656,47.6906013,-122.3679962
872,0,0,0,219.1797148,1262415.341,255696.0198,47.6906013,-122.3679962
873,0,0,0,221.2562149,1262382.536,255696.4697,47.6906013,-122.3679962
874,0,0,0,217.7600611,1262349.731,255696.9124,47.6906013,-122.3690033
875,0,0,0,126.7790753,1262316.925,255697.3552,47.6906013,-122.3690033
876,0,0,0,182.0970111,1262284.12,255697.798,47.6906013,-122.3690033
877,0,0,0,223.0273334,1262251.315,255698.2408,47.6906013,-122.3690033
878,0,0,0,223.473284,1262218.509,255698.6836,47.6906013,-122.3690033
879,0,0,0,219.8447467,1262185.704,255699.1263,47.6906013,-122.3690033
880,0,0,0,222.0716877,1262152.899,255699.5691,47.6906013,-122.3690033
881,0,0,0,118.4968876,1262120.094,255700.0198,47.6906013,-122.3690033
882,0,0,0,222.1858793,1262087.288,255700.4739,47.6906013,-122.3700027
883,0,0,0,222.5317983,1262054.483,255700.9279,47.6906013,-122.3700027
884,0,0,0,93.06881182,1262021.678,255701.382,47.6906013,-122.3700027
885,0,0,0,222.9680533,1261988.873,255701.8361,47.6906013,-122.3700027
886,0,0,0,173.7341146,1261956.068,255702.2901,47.6906013,-122.3700027
887,0,0,0,179.2121965,1261923.262,255702.7442,47.6906013,-122.3700027
888,0,0,0,218.8262907,1261890.457,255703.1982,47.6906013,-122.3700027
889,0,0,0,17.86166634,1261857.652,255703.6485,47.6906013,-122.3710022
890,0,0,0,222.9446219,1261824.847,255704.0977,47.6906013,-122.3710022
891,0,0,0,222.4812425,1261792.041,255704.547,47.6906013,-122.3710022
892,0,0,0,222.3717449,1261759.236,255704.9962,47.6906013,-122.3710022
893,0,0,0,223.2345702,1261726.431,255705.4454,47.6906013,-122.3710022
894,0,0,0,222.5183097,1261693.626,255705.8946,47.6906013,-122.3710022
895,0,0,0,220.9421701,1261660.82,255706.3438,47.6906013,-122.3710022
896,0,0,0,221.2451779,1261628.015,255706.793,47.6906013,-122.3710022
897,0,0,0,223.6460537,1261595.21,255707.2363,47.6906013,-122.3720016
898,0,0,0,162.3047329,1261562.404,255707.6794,47.6906013,-122.3720016
899,0,0,0,223.8558469,1261529.599,255708.1226,47.6906013,-122.3720016
900,0,0,0,224.1115225,1261496.794,255708.5658,47.6906013,-122.3720016
901,0,0,0,138.4050112,1261463.988,255709.009,47.6906013,-122.3720016
902,0,0,0,217.0831872,1261431.183,255709.4521,47.6906013,-122.3720016
903,0,0,0,222.0022997,1261398.378,255709.8953,47.6906013,-122.3720016
904,0,0,0,223.8609109,1261365.572,255710.3385,47.6906013,-122.3730011
905,0,0,0,227.6749694,1261332.767,255710.7817,47.6906013,-122.3730011
906,0,0,0,221.0169982,1261299.962,255711.2251,47.6906013,-122.3730011
907,0,0,0,10.44818381,1261267.156,255711.6724,47.6906013,-122.3730011
908,0,0,0,82.91684909,1261234.351,255712.1197,47.6906013,-122.3730011
909,0,0,0,222.3636237,1261201.546,255712.5671,47.6906013,-122.3730011
910,0,0,0,239.3826721,1261168.741,255713.0144,47.6906013,-122.3730011
911,0,0,0,161.7033513,1261135.935,255713.4618,47.6906013,-122.3730011
912,0,0,0,125.5816967,1261103.13,255713.9091,47.6906013,-122.3740005
913,0,0,0,221.5302395,1261070.325,255714.3565,47.6906013,-122.3740005
914,0,0,0,185.1072653,1261037.519,255714.8038,47.6906013,-122.3740005
915,0,0,0,169.0066677,1261004.714,255715.2512,47.6906013,-122.3740005
916,0,0,0,177.4768942,1260971.909,255715.6985,47.6906013,-122.3740005
917,0,0,0,221.3901778,1260939.104,255716.1491,47.6906013,-122.3740005
918,0,0,0,221.198776,1260906.298,255716.5996,47.6906013,-122.3740005
919,0,0,0,245.5521544,1260873.493,255717.0502,47.6906013,-122.375
920,0,0,0,221.7981079,1260840.688,255717.5008,47.6906013,-122.375
921,0,0,0,220.1083126,1260807.883,255717.9514,47.6906013,-122.375
922,0,0,0,221.1245604,1260775.077,255718.4019,47.6906013,-122.375
923,0,0,0,220.919613,1260742.272,255718.8525,47.6906013,-122.375
924,0,0,0,220.1487657,1260709.467,255719.3031,47.6906013,-122.375
925,0,0,0,134.175758,1260676.662,255719.7537,47.6906013,-122.375
926,0,0,0,221.9819149,1260643.856,255720.1953,47.6906013,-122.375
927,0,0,0,53.66155988,1260611.051,255720.6432,47.6906013,-122.3759995
928,0,0,0,220,1260578.246,255721.0945,47.6906013,-122.3759995
929,0,0,0,52.5201524,1260545.441,255721.5457,47.6906013,-122.3759995
930,0,0,0,220.4489326,1260512.635,255721.9969,47.6906013,-122.3759995
931,0,0,0,220.6942588,1260479.83,255722.4482,47.6906013,-122.3759995
932,0,0,0,220.4921605,1260447.025,255722.8994,47.6906013,-122.3759995
933,0,0,0,221,1260414.22,255723.3507,47.6906013,-122.3759995
934,0,0,0,220.3563684,1260381.414,255723.7957,47.6906013,-122.3769989
935,0,0,0,15.91268667,1260348.609,255724.2332,47.6906013,-122.3769989
936,0,0,0,223.1997089,1260315.804,255724.6706,47.6906013,-122.3769989
937,0,0,0,209.1165386,1260282.999,255725.1569,47.6906013,-122.3769989
938,0,0,0,236.3416799,1260250.194,255725.6637,47.6906013,-122.3769989
939,0,0,0,248.7080658,1260217.39,255726.1705,47.6906013,-122.3769989
940,0,0,0,245.0028586,1260184.586,255726.6773,47.6906013,-122.3769989
941,0,0,0,245.6854881,1260151.781,255727.184,47.6906013,-122.3769989
942,0,0,0,120.5921369,1260118.977,255727.6908,47.6906013,-122.3779984
943,0,0,0,233.2719935,1260086.172,255728.1976,47.6906013,-122.3779984
944,0,0,0,217.8547611,1260053.368,255728.7044,47.6906013,-122.3779984
945,0,0,0,246.6628621,1260020.564,255729.2126,47.6906013,-122.3779984
946,0,0,0,242.322345,1259987.759,255729.7217,47.6906013,-122.3779984
947,0,0,0,220.4811327,1259954.955,255730.2307,47.6906013,-122.3779984
948,0,0,0,219.8749329,1259922.15,255730.7398,47.6906013,-122.3779984
949,0,0,0,237.2350033,1259889.346,255731.2489,47.6906013,-122.3789978
950,0,0,0,219.9943365,1259856.542,255731.758,47.6906013,-122.3789978
951,0,0,0,220.3687585,1259823.737,255732.2671,47.6906013,-122.3789978
952,0,0,0,220.8761776,1259790.933,255732.7762,47.6906013,-122.3789978
953,0,0,0,111.1031152,1259758.128,255733.2854,47.6906013,-122.3789978
954,0,0,0,225.3377472,1259725.324,255733.7949,47.6906013,-122.3789978
955,0,0,0,221.1641622,1259692.52,255734.3043,47.6906013,-122.3789978
956,0,0,0,222.7127584,1259659.715,255734.8137,47.6906013,-122.3789978
957,0,0,0,236.431367,1259626.911,255735.3232,47.6906013,-122.3799973
958,0,0,0,220.7552806,1259594.107,255735.8326,47.6906013,-122.3799973
959,0,0,0,185.0918361,1259561.302,255736.342,47.6906013,-122.3799973
960,0,0,0,221.3144561,1259528.498,255736.8514,47.6906013,-122.3799973
961,0,0,0,43.55120007,1259495.693,255737.3619,47.6906013,-122.3799973
962,0,0,0,221.3072294,1259462.889,255737.8733,47.6906013,-122.3799973
963,0,0,0,179.8009676,1259430.085,255738.3847,47.6906013,-122.3799973
964,0,0,0,221.058444,1259397.28,255738.8961,47.6906013,-122.3799973
965,0,0,0,176.8223009,1259364.476,255739.4075,47.6906013,-122.3809967
966,0,0,0,246.645502,1259331.672,255739.9189,47.6906013,-122.3809967
967,0,0,0,224.4121125,1259298.867,255740.4303,47.6906013,-122.3809967
968,0,0,0,222.6168244,1259266.063,255740.9417,47.6906013,-122.3809967
969,0,0,0,77.02210279,1259233.258,255741.4208,47.6906013,-122.3809967
970,0,0,0,221.4972744,1259200.453,255741.8668,47.6906013,-122.3809967
971,0,0,0,222.0416817,1259167.648,255742.3128,47.6906013,-122.3809967
972,0,0,0,170.8378329,1259134.842,255742.7589,47.6906013,-122.3820038
973,0,0,0,219.9319701,1259102.038,255743.2593,47.6906013,-122.3820038
974,0,0,0,217.276592,1259069.234,255743.8238,47.6906013,-122.3820038
975,0,0,0,220.8196227,1259036.431,255744.3875,47.6906013,-122.3820038
976,0,0,0,244.1525653,1259003.627,255744.9509,47.6906013,-122.3820038
977,0,0,0,222.3474945,1258970.824,255745.4944,47.6906013,-122.3820038
978,0,0,0,221.4791449,1258938.019,255746.0057,47.6906013,-122.3820038
979,0,0,0,222.4565284,1258905.215,255746.5169,47.6906013,-122.3820038
980,0,0,0,221.9255283,1258872.411,255747.0282,47.6906013,-122.3830032
981,0,0,0,179.1432718,1258839.606,255747.5394,47.6906013,-122.3830032
982,0,0,0,226.7817,1258806.802,255748.0507,47.6906013,-122.3830032
983,0,0,0,220.230531,1258773.997,255748.5619,47.6906013,-122.3830032
984,0,0,0,180.850572,1258741.193,255749.0732,47.6906013,-122.3830032
985,0,0,0,243.0910873,1258708.389,255749.5841,47.6906013,-122.3830032
986,0,0,0,220.4873696,1258675.584,255750.0931,47.6906013,-122.3830032
987,0,0,0,220.4314361,1258642.78,255750.6022,47.6906013,-122.3840027
988,0,0,0,214.6914733,1258609.976,255751.1112,47.6906013,-122.3840027
989,0,0,0,219.6223156,1258577.171,255751.6203,47.6906013,-122.3840027
990,0,0,0,221.361877,1258544.367,255752.1293,47.6906013,-122.3840027
991,0,0,0,245.1498456,1258511.562,255752.6383,47.6906013,-122.3840027
992,0,0,0,181.0237692,1258478.758,255753.1474,47.6906013,-122.3840027
993,0,0,0,219.906292,1258445.954,255753.6565,47.6906013,-122.3840027
994,0,0,0,198.6450041,1258413.149,255754.1663,47.6906013,-122.3840027
995,0,0,0,219.6786769,1258380.345,255754.6761,47.6906013,-122.3850021
996,0,0,0,251.9872006,1258347.541,255755.1857,47.6906013,-122.3850021
997,0,0,0,104.2300473,1258314.736,255755.695,47.6906013,-122.3850021
998,0,0,0,213.8755897,1258281.932,255756.2043,47.6906013,-122.3850021
999,0,0,0,218.9702042,1258249.127,255756.7136,47.6906013,-122.3850021
1000,0,0,0,106.797748,1258216.323,255757.2229,47.6906013,-122.3850021
1001,0,0,0,221.888712,1258183.519,255757.7323,47.6906013,-122.3850021
1002,0,0,0,32.99265356,1258150.714,255758.2427,47.6906013,-122.3860016
1003,0,0,0,107.0083775,1258117.91,255758.7532,47.6906013,-122.3860016
1004,0,0,0,213.5748777,1258085.106,255759.2636,47.6906013,-122.3860016
1005,0,0,0,220.2991464,1258052.301,255759.774,47.6906013,-122.3860016
1006,0,0,0,228.058013,1258019.497,255760.2845,47.6906013,-122.3860016
1007,0,0,0,243.3199589,1257986.692,255760.7949,47.6906013,-122.3860016
1008,0,0,0,129.1927927,1257953.888,255761.3053,47.6906013,-122.3860016
1009,0,0,0,15.87277939,1257921.084,255761.8156,47.6906013,-122.3860016
1010,0,0,0,71.51687766,1257888.279,255762.3191,47.6906013,-122.387001
1011,0,0,0,220.8195063,1257855.475,255762.8227,47.6906013,-122.387001
1012,0,0,0,120.5900901,1257822.67,255763.3263,47.6906013,-122.387001
1013,0,0,0,142.5448737,1257789.866,255763.8299,47.6906013,-122.387001
1014,0,0,0,219.5253017,1257757.061,255764.3335,47.6906013,-122.387001
1015,0,0,0,224.884546,1257724.257,255764.8371,47.6906013,-122.387001
1016,0,0,0,213.4321476,1257691.452,255765.3407,47.6906013,-122.387001
1017,0,0,0,221.5311602,1257658.648,255765.8443,47.6906013,-122.3880005
1018,0,0,0,138.1034516,1257625.845,255766.4531,47.6906013,-122.3880005
1019,0,0,0,221.0137841,1257593.043,255767.0998,47.6906013,-122.3880005
1020,0,0,0,221.1510653,1257560.241,255767.7362,47.6906013,-122.3880005
1021,0,0,0,220.9099191,1257527.439,255768.3726,47.6906013,-122.3880005
1022,0,0,0,222.9680424,1257494.637,255769.009,47.6906013,-122.3880005
1023,0,0,0,220.3666368,1257461.835,255769.6454,47.6906013,-122.3880005
1024,0,0,0,220.566579,1257429.033,255770.2818,47.6906013,-122.3880005
1025,0,0,0,221.4345205,1257396.23,255770.9183,47.6906013,-122.3889999
1026,0,0,0,70.48181045,1257363.428,255771.5351,47.6906013,-122.3889999
1027,0,0,0,219.6796031,1257330.625,255772.1204,47.6906013,-122.3889999
1028,0,0,0,222.3542233,1257297.823,255772.7617,47.6906013,-122.3889999
1029,0,0,0,223.1018523,1257265.021,255773.403,47.6906013,-122.3889999
1030,0,0,0,223.030078,1257232.219,255774.0442,47.6906013,-122.3889999
1031,0,0,0,221.6620545,1257199.417,255774.6855,47.6906013,-122.3889999
1032,0,0,0,220.5661434,1257166.615,255775.3268,47.6906013,-122.3899994
1033,0,0,0,221.3817602,1257133.813,255775.9681,47.6906013,-122.3899994
1034,0,0,0,192.9717848,1257101.01,255776.6074,47.6906013,-122.3899994
1035,0,0,0,220.1533818,1257068.208,255777.2371,47.6906013,-122.3899994
1036,0,0,0,200.272207,1257035.406,255777.8668,47.6906013,-122.3899994
1037,0,0,0,220.6003284,1257002.604,255778.4965,47.6906013,-122.3899994
1038,0,0,0,219.7009545,1256969.801,255779.13,47.6906013,-122.3899994
1039,0,0,0,219.9440855,1256936.999,255779.767,47.6906013,-122.3899994
1040,0,0,0,137.1209134,1256904.197,255780.404,47.6906013,-122.3909988
1041,0,0,0,225.400736,1256871.395,255781.0409,47.6906013,-122.3909988
1042,0,0,0,207.9335178,1256838.593,255781.6776,47.6906013,-122.3909988
1043,0,0,0,220.7683073,1256805.79,255782.3117,47.6906013,-122.3909988
1044,0,0,0,190.7462569,1256772.988,255782.9458,47.6906013,-122.3909988
1045,0,0,0,220.6728857,1256740.186,255783.58,47.6906013,-122.3909988
1046,0,0,0,221.989452,1256707.384,255784.2141,47.6906013,-122.3909988
1047,0,0,0,232.0188501,1256674.582,255784.8482,47.6906013,-122.3919983
1048,0,0,0,232.0661323,1256641.779,255785.4823,47.6906013,-122.3919983
1049,0,0,0,219.6517335,1256608.977,255786.1165,47.6906013,-122.3919983
1050,0,0,0,222.0098396,1256576.175,255786.7524,47.6906013,-122.3919983
1051,0,0,0,204.0147284,1256543.373,255787.409,47.6906013,-122.3919983
1052,0,0,0,219.2052188,1256510.572,255788.0656,47.6906013,-122.3919983
1053,0,0,0,236.2171722,1256477.77,255788.7222,47.6906013,-122.3919983
1054,0,0,0,219.2905037,1256444.968,255789.3788,47.6906013,-122.3919983
1055,0,0,0,219.3155041,1256412.166,255790.0354,47.6906013,-122.3929977
1056,0,0,0,219.5962863,1256379.365,255790.692,47.6906013,-122.3929977
1057,0,0,0,80.66487769,1256346.563,255791.3486,47.6906013,-122.3929977
1058,0,0,0,218.0503424,1256313.768,255791.9479,47.6906013,-122.3929977
1059,0,0,0,220.7405316,1256280.966,255792.5695,47.6906013,-122.3929977
1060,0,0,0,207.4170905,1256248.163,255793.1911,47.6906013,-122.3929977
1061,0,0,0,232.7138083,1256215.361,255793.8133,47.6906013,-122.3929977
1062,0,0,0,178.409301,1256182.559,255794.4364,47.6906013,-122.3939972
1063,0,0,0,247.469222,1256149.756,255795.0596,47.6906013,-122.3939972
1064,0,0,0,217.6683692,1256116.954,255795.6828,47.6906013,-122.3939972
1065,0,0,0,219,1256084.151,255796.306,47.6906013,-122.3939972
1066,0,0,0,212.8952296,1256051.349,255796.9291,47.6906013,-122.3939972
1067,0,0,0,218.4648089,1256018.547,255797.5513,47.6906013,-122.3939972
1068,0,0,0,219.2434604,1255985.744,255798.1625,47.6906013,-122.3939972
1069,0,0,0,219.791146,1255952.942,255798.7921,47.6906013,-122.3939972
1070,0,0,0,167.7288392,1255920.14,255799.4333,47.6906013,-122.3949966
1071,0,0,0,199.7231382,1255887.337,255800.0745,47.6906013,-122.3949966
1072,0,0,0,250.8995367,1255854.535,255800.7158,47.6906013,-122.3949966
